tweet_id,date,location,bounding_box,lang,text,important_tweet,emoji,hastag
1330471703663833088,Sun Nov 22 11:22:27 +0000 2020,"Laval-Roquecezière, France",empty,fr,souplesses commerce proximité produits animaux,1,,covid19
1330471710257254401,Sun Nov 22 11:22:29 +0000 2020,PARIS - LYON 🛩,empty,fr,,1,,
1330471733183320065,Sun Nov 22 11:22:34 +0000 2020,"Segré, France",empty,fr,,1,🤣,laisseznousvivre nonauconfinement
1330471757065695235,Sun Nov 22 11:22:40 +0000 2020,,empty,fr,oui,1,,
1330471757539647488,Sun Nov 22 11:22:40 +0000 2020,France,empty,fr,j'suis mort s'est pris renaud,1,,
1330471762988044291,Sun Nov 22 11:22:41 +0000 2020,,empty,fr,police interpelle sauvagement manifestant « anti-masques »,1,🇩🇪,berlin covid19 b1811 covid_19
1329841522062319619,Fri Nov 20 17:38:20 +0000 2020,,empty,fr,québec dirige sommet 7000 morts covid-19 loin bilan tragique pays «discussion» collective porte fêter noël pince d'incrédulité chronique jdm,1,,polqc polcan covid19
1330471785901531138,Sun Nov 22 11:22:47 +0000 2020,India,empty,fr,best message way sources della resorts,1,,covid19 men women coronavirus coronaviruspandemic
1330471786576752640,Sun Nov 22 11:22:47 +0000 2020,"Niort, France",empty,fr,n'est n'a fonctionné c'est n'a marché,1,,
1330471787470213120,Sun Nov 22 11:22:47 +0000 2020,6è Rép...par et pour le peuple,empty,fr,télécharger,1,,confinementsaison2 covid19 stoppplsecuriteglobale
1330460650129285120,Sun Nov 22 10:38:32 +0000 2020,Pas très loin,empty,fr,réaction j’entends c’est qu’on reconfinés,3,,redéconfinement confinementsaison2 covid19
1330471892638191619,Sun Nov 22 11:23:12 +0000 2020,France,empty,fr,cullough synthétisé approches traitements précoces soutenus études cliniques et…,9,,covid19
1330471917728522241,Sun Nov 22 11:23:18 +0000 2020,"Villiers-sur-Marne, France",empty,fr,lieu culte c’est fitness park ouvrez,1,,
1330471960250290178,Sun Nov 22 11:23:28 +0000 2020,"Paris, France",empty,fr,menaces médecins conflits d’intérêt soignent ras bol mesinformati…,18,,
1330471974225780740,Sun Nov 22 11:23:32 +0000 2020,Zoldik House,empty,fr,n’avons menti chiffres mentir chiffres,1,,
1330471985063792641,Sun Nov 22 11:23:34 +0000 2020,,empty,fr,n'avaient covid morts surmortalité 2020 causes,1,,
1330471986963812353,Sun Nov 22 11:23:35 +0000 2020,"Grenoble, france",empty,fr,petite liste foyers l'ecole maternelle...en allemagne testent,1,,covid19
1330471993263710211,Sun Nov 22 11:23:36 +0000 2020,AFRIQUE,empty,fr,communique ministere developpement social suivi actions prevention,1,,mali sante
1330472026373582852,Sun Nov 22 11:23:44 +0000 2020,,empty,fr,belgique commence porter fruits,1,🇧🇪,reconfinement covid19
1330472113271173120,Sun Nov 22 11:24:05 +0000 2020,,empty,fr,,1,🤣,laisseznousvivre nonauconfinement
1330179243549069314,Sat Nov 21 16:00:19 +0000 2020,"Yvetot, France",empty,fr,livré repas emporter gonneville confinement frédéric linda hauguel viennent d'ouvrir épicerie fine centre village,1,,normandie confinement covid19
1330472133508599815,Sun Nov 22 11:24:10 +0000 2020,,"{'type': 'Polygon', 'coordinates': [[[-2.310193, 47.23213], [-2.310193, 47.320316], [-2.168126, 47.320316], [-2.168126, 47.23213]]]}",fr,vacances neige doute reconfinement c'est mi-temps janvier,1,,
1330208451579015178,Sat Nov 21 17:56:23 +0000 2020,France,empty,fr,côtés soignants affrontent vague sauvent vies proches continuez respecter gestes barrières,5,,covid19
1330472163338571776,Sun Nov 22 11:24:17 +0000 2020,Paris,empty,fr,,1,,
1330472176672256000,Sun Nov 22 11:24:20 +0000 2020,"Croix, France",empty,fr,flash ville manifestation anti lieu,1,🏴,angleterre liverpool confinement covid19
1330073815230140416,Sat Nov 21 09:01:23 +0000 2020,"Yvetot, France",empty,fr,indicateurs suivi témoignent d'un ralentissement circulation virus normandie,1,,covid19 normandie coronavirus
1330472206040768513,Sun Nov 22 11:24:27 +0000 2020,La Réunion,empty,fr,fermeture petits commerces erreur grave incohérente,1,,
1330472209303867399,Sun Nov 22 11:24:28 +0000 2020,entre la dépression et l'ennui,empty,fr,pile l'allocution macron mardi c'est exprès c'est sacrée coïncidence,1,,
1330198006021435397,Sat Nov 21 17:14:53 +0000 2020,France,empty,fr,webinaire i&amp;p session introductive reviendra grands enjeux macroéconomiques continent africain contexte crise rdv mardi 24/11 13h30,1,👉,covid19
1330472249720250369,Sun Nov 22 11:24:37 +0000 2020,"Val-d'Oise, Ile-de-France",empty,fr,jfais rap français jfais rap français,1,,
1330472268628193280,Sun Nov 22 11:24:42 +0000 2020,Normandie,empty,fr,allocution prévue mardi soir veut mettre fin l’incertitude crise sanitair…,1,,
1330472303889674248,Sun Nov 22 11:24:50 +0000 2020,,empty,fr,n’avons menti chiffres mentir chiffres,1,,
1330460982943100930,Sun Nov 22 10:39:51 +0000 2020,France,empty,fr,rajouterais qu’il faut tests salivaires antigèniques rapides pratiquer auto tests population générale reprendre vie socio-économique compatible gestion tension système soins,1,,
1330472314497101824,Sun Nov 22 11:24:53 +0000 2020,,empty,fr,infirmière colère,1,,covid19
1330202797661360128,Sat Nov 21 17:33:55 +0000 2020,,empty,fr,laboratoire privé marocain commencé produire doses vaccins grâce collaboration chine laboratoire afrique mesure produire forme seringue préremplie,1,🇲🇦,covid19
1330472369136209923,Sun Nov 22 11:25:06 +0000 2020,"Nice, France",empty,fr,d’habitude bigmedia bigtech ferme yeux passe radars,1,,
1330472387771568129,Sun Nov 22 11:25:10 +0000 2020,,empty,fr,flash ville manifestation anti lieu,1,🏴,angleterre liverpool confinement covid19
1330472388010631168,Sun Nov 22 11:25:10 +0000 2020,,empty,fr,c’est mensonge lol,1,,
1330472420290031618,Sun Nov 22 11:25:18 +0000 2020,Peu Importe,empty,fr,euthanasie illégale france,1,,
1330472462178455554,Sun Nov 22 11:25:28 +0000 2020,Aulnay sous bois,empty,fr,fermeture petits commerces erreur grave incohérente,1,,
1330472475508035587,Sun Nov 22 11:25:31 +0000 2020,Toulon,empty,fr,journaleux veulent plaire maître transforment réalité co…,1,,macronescu
1330472485775691778,Sun Nov 22 11:25:34 +0000 2020,FILS DE GAÏA,empty,fr,flash ville manifestation anti lieu,1,🏴,angleterre liverpool confinement covid19
1330472493224693760,Sun Nov 22 11:25:36 +0000 2020,"Ile-de-France, France",empty,fr,vraiment salopes gouvernement,1,,
1330472504100593664,Sun Nov 22 11:25:38 +0000 2020,Paris,empty,fr,regardez tortue née matin,1,😍,senegal dakar covid19
1330472519174909954,Sun Nov 22 11:25:42 +0000 2020,"Nice, France",empty,fr,flash ville manifestation anti lieu,1,🏴,angleterre liverpool confinement covid19
1330472526225567750,Sun Nov 22 11:25:43 +0000 2020,,empty,fr,honte c’est vraiment scandale qu’il passe,1,,
1330472552842620929,Sun Nov 22 11:25:50 +0000 2020,France,empty,fr,responsable craint vague 2021 europe,1,,covid19 oms
1330472564829921288,Sun Nov 22 11:25:53 +0000 2020,ustaritz,empty,fr,philippe charrier journal ligne,1,,amazon covid19
1330430797984174080,Sun Nov 22 08:39:55 +0000 2020,,empty,fr,sûr cas politiques disaient contraire,1,,
1330472587055542272,Sun Nov 22 11:25:58 +0000 2020,"Paris, France",empty,fr,dégradation santé mentale d'adolescents n'avaient besoin coronavirus,1,,covid19
1330472602096308224,Sun Nov 22 11:26:01 +0000 2020,Quelque part ,empty,fr,ouais c’est,1,🥱,
1330472657058467840,Sun Nov 22 11:26:15 +0000 2020,Pandora,"{'type': 'Polygon', 'coordinates': [[[1.309053, 48.715933], [1.309053, 48.779344], [1.406149, 48.779344], [1.406149, 48.715933]]]}",fr,« les hommes mentent chiffres » mytho,1,,
1330472657725296646,Sun Nov 22 11:26:15 +0000 2020,Dans la région du coeur,empty,fr,c'était peine faire défiler monde entier charlie,1,,
1330472676285100033,Sun Nov 22 11:26:19 +0000 2020,Paris,empty,fr,dites scientifiques travaillent tests diagnostic virus chapare com…,1,,
1330472694094159876,Sun Nov 22 11:26:23 +0000 2020,18girl fr/eng,empty,fr,xptdrrr,1,,
1330472697055342600,Sun Nov 22 11:26:24 +0000 2020,Tours / Montargis,empty,fr,c'est rapcontenders,1,,
1326550697370742788,Wed Nov 11 15:41:47 +0000 2020,"Paris, France",empty,fr,vrai comte philippe folco collection insulaires clémentine portier-kaltenbach,1,,lecturesconfinement montecristo clickandcollect confinement jesoutiensmalibrairie covid19 alexandredumas
1330447569114296320,Sun Nov 22 09:46:33 +0000 2020,,empty,fr,vaccin ogm curieusement n'apparait articles vaccin modifie l'adn c'est transmissible descendants doute pose questions,1,,paris vaccincovid covid19france dictaturesanitaire absurdie covid19
1330472794174394371,Sun Nov 22 11:26:47 +0000 2020,France,empty,fr,commentaires peur ptn y’a debiles c’est grave,1,,
1330472802651148291,Sun Nov 22 11:26:49 +0000 2020,,empty,fr,ptdrrr d'accord nekfeu,1,,
1330472825795338240,Sun Nov 22 11:26:55 +0000 2020,,empty,fr,« nous n'avons menti chiffres mentir chiffres »,1,,
1330444458412953601,Sun Nov 22 09:34:12 +0000 2020,"Paris, France",empty,fr,technocrates gèrent france ans gèrent crise vision mois financement chronique recherche opérationnelle,1,,opendata covid19
1330472877666299907,Sun Nov 22 11:27:07 +0000 2020,Europe,empty,fr,face dirigeants g20 d'annonces concrètes promettent reculer aucun…,3,,covid19
1330460848419184640,Sun Nov 22 10:39:19 +0000 2020,Mulhouse et Sud-Alsace,empty,fr,participation ghrmsa,1,,recherche hopital covid__19 mulhouse sudalsace hautrhin alsace nicovidprev soignants
1330472910809686017,Sun Nov 22 11:27:15 +0000 2020,jebloquelestrollsLand,empty,fr,miracle suède,1,,
1330472914987212800,Sun Nov 22 11:27:16 +0000 2020,69Lyon,empty,fr,pareil fdp arrête jouer mots,1,,
1330472949858578434,Sun Nov 22 11:27:24 +0000 2020,"Paris, France",empty,fr,fermeture petits commerces erreur grave incohérente,1,,
1330472957072773121,Sun Nov 22 11:27:26 +0000 2020,"Marseille, France",empty,fr,soulève légèrement sac légumes balance casino,1,,
1330472958188527623,Sun Nov 22 11:27:26 +0000 2020,"Montcuq, France",empty,fr,attends oui droit sorties déconne grave,1,,
1330194267663286272,Sat Nov 21 17:00:01 +0000 2020,Yerres,empty,fr,france pays règles bureaucratiques face attestation commerces fermés compte morts propose mesures sens vaincre l'épidémie confinement absurde,3,,covid19 planb
1330473016912961537,Sun Nov 22 11:27:40 +0000 2020,France,empty,fr,m’explique qu’il voulu,1,,
1330473038014541826,Sun Nov 22 11:27:45 +0000 2020,Tribune Noire,"{'type': 'Polygon', 'coordinates': [[[-1.844133, 47.20357], [-1.844133, 47.274847], [-1.651223, 47.274847], [-1.651223, 47.20357]]]}",fr,dirait mauvaise phase mauvais morceau d’un mauvais rappeur,1,,
1330473068590927874,Sun Nov 22 11:27:53 +0000 2020,,empty,fr,foutent,1,,
1330473070222602242,Sun Nov 22 11:27:53 +0000 2020,Totalement à l'Ouest,empty,fr,temps marseille,1,,
1330473078896340998,Sun Nov 22 11:27:55 +0000 2020,,empty,fr,1789 bis prise l’élysée,1,,
1326796561284796417,Thu Nov 12 07:58:45 +0000 2020,Algérie,empty,fr,pdg vendu lot d'actions jour l'annonce l'efficacité vaccin douille,1,,covid19 pfizer covid covidー19 covid19 covid_19
1330473102233509889,Sun Nov 22 11:28:01 +0000 2020,                ,empty,fr,c'est,1,,
1330473124975022080,Sun Nov 22 11:28:06 +0000 2020,,empty,fr,sûr,1,,
1330473131203506179,Sun Nov 22 11:28:08 +0000 2020,Ville Rose,empty,fr,veut bordel gros menti point,1,,
1330473139034263552,Sun Nov 22 11:28:09 +0000 2020,,empty,fr,documentaire choc,1,,holdupledoc covid19
1330199449046540289,Sat Nov 21 17:20:37 +0000 2020,France,empty,fr,visite ministre service prof belaid bouhemad contexte,1,,reanimation covid19
1330473169199788034,Sun Nov 22 11:28:17 +0000 2020,,empty,fr,c'est épidémie est-elle arnaque,1,,covid_19 covid19 covidー19 covid19france
1330473188237717506,Sun Nov 22 11:28:21 +0000 2020,france,empty,fr,mentent nez retenue scrupule,1,,
1330205197763833857,Sat Nov 21 17:43:27 +0000 2020,Lyon,empty,fr,auvergne-rhône-alpes demeure région touchée vague novembre enregistrait cas qu’en île-de-france occitanie,1,,covid19 auvergne rhonealpes lyon data
1330473221695696903,Sun Nov 22 11:28:29 +0000 2020,,empty,fr,n’est échec n’a fonctionné,1,,
1330473224795279362,Sun Nov 22 11:28:30 +0000 2020,Egypt,empty,fr,manifestation république tchèque restrictions sanitaires,1,🔴🇨🇿,prague covid19
1330473282836029441,Sun Nov 22 11:28:44 +0000 2020,"Angers, France",empty,fr,bref,1,🤨,
1330473311227310080,Sun Nov 22 11:28:51 +0000 2020,"Midi-Pyrénée,Occitanie, France",empty,fr,masques belgique police met fin fête clandestine offagne trouva…,1,,covid
1330473324128956417,Sun Nov 22 11:28:54 +0000 2020,🇫🇷,empty,fr,flash refermées novembre décembre lutter exécu…,1,🇵🇹,ecoles portugal covid19
1330432806657388544,Sun Nov 22 08:47:54 +0000 2020,"La Rochelle, France",empty,fr,attendre étapes attal d’abord autour 1er décembre congés fin d’année partir janvier 2021,1,,covid19 deconfinement assouplissements gabriel
1330473343368253442,Sun Nov 22 11:28:58 +0000 2020,,empty,fr,mdr j’ai,1,,
1330473364645928960,Sun Nov 22 11:29:03 +0000 2020,"Paris, France",empty,fr,,1,🤣,laisseznousvivre nonauconfinement
1330059574825594882,Sat Nov 21 08:04:48 +0000 2020,"Paris - Peñíscola, Espagne",empty,fr,besoin faire dépister rdv retrouvez géolocalisation laboratoire autour dossiers thématiques travail,1,👉👉,santepublique covid19 essaiclinique covid19 handicap tousanticovid
1330473394446462977,Sun Nov 22 11:29:10 +0000 2020,,empty,fr,tourisme temps,1,,vidéo g20 covid19 ekhactualités
1330473401576812552,Sun Nov 22 11:29:12 +0000 2020,France,empty,fr,oui,1,,
1330473405955665922,Sun Nov 22 11:29:13 +0000 2020,"Guergarate, Morocco",empty,fr,flash ville manifestation anti lieu,1,🏴,angleterre liverpool confinement covid19
1330216911343218688,Sat Nov 21 18:30:00 +0000 2020,France,empty,fr,octobre 2020 télétravail obligatoire 100 effectuer l'ensemble tâches distance,2,⤵,covid19
1330473428965609472,Sun Nov 22 11:29:19 +0000 2020,,empty,fr,actuellement 58602054 infectées partout monde 40564360 soignées 1388…,1,,
1330056169273122817,Sat Nov 21 07:51:16 +0000 2020,"Paris - Peñíscola, Espagne",empty,fr,publie données scientifiques jour,1,,santepublique vaccination covid19 efficacité sécurité vaccins
1330473449266040833,Sun Nov 22 11:29:23 +0000 2020,13,empty,fr,lire l’article c’est tiré,1,,
1330055442618339330,Sat Nov 21 07:48:23 +0000 2020,"Paris - Peñíscola, Espagne",empty,fr,l'agence européenne organise réunion publique ligne décembre 2020 ema organises public meeting covid-19 vaccines european medicines agency,2,,ue vaccins covid19 santepublique vaccins covid19
1330473465078550528,Sun Nov 22 11:29:27 +0000 2020,SC : Johnnywil19 👻👻,empty,fr,imposteur enfant,1,,
1330473488235294731,Sun Nov 22 11:29:33 +0000 2020,,empty,fr,dépêchez-vous manque 380 000 morts noël,1,,
1330466052354936832,Sun Nov 22 11:00:00 +0000 2020,"Nice, France",empty,fr,rappel port masque obligatoire l'ensemble ville prenez soin respectant l'obligation port devront payer amende 135 euros d'infos,1,😷ℹ➡,nice06 covid19
1330473500864360449,Sun Nov 22 11:29:36 +0000 2020,Belgium,empty,fr,vague vague vague,1,,covid19 coronavirus noel
1330473506627268610,Sun Nov 22 11:29:37 +0000 2020,കേരളം,empty,fr,vague vague vague,1,,covid19 coronavirus noel
1330473594489593856,Sun Nov 22 11:29:58 +0000 2020,paris,empty,fr,gestion n'aurai fermé petits commerces non-essentiel crois pa…,1,💬,covid19
1330473602291032066,Sun Nov 22 11:30:00 +0000 2020,France,empty,fr,confinement pourra s’arrêter pourra s’arrêter acceptera respirer travail en…,1,,
1330473602655907842,Sun Nov 22 11:30:00 +0000 2020,C,empty,fr,xptdrrrrrrrrr,1,,
1330133865663524871,Sat Nov 21 13:00:00 +0000 2020,"Nice, France",empty,fr,voisin d’une soutien familial face activons chaîne solidarité voisins proposez-lui aide appelez 0497135600 donnez affichant message hall informations,1,📞➡,covid19
1330473652094201856,Sun Nov 22 11:30:12 +0000 2020,Кавказ ,empty,fr,commerces essentiels ouvrire rste confiné ducoup concept vendre,1,,
1330092403227824133,Sat Nov 21 10:15:15 +0000 2020,,empty,fr,prévoit-il mener campagne 2022 l'hologramme journaliste politique demain côtés questionner patron 12h10,1,📣📻📺,covid19 dimpol lfi
1330103666301423616,Sat Nov 21 11:00:00 +0000 2020,"Nice, France",empty,fr,rappel port masque obligatoire l'ensemble ville prenez soin respectant l'obligation port devront payer amende 135 euros d'infos,1,😷ℹ➡,nice06 covid19
1330473681974386688,Sun Nov 22 11:30:19 +0000 2020,"Ouarzazate, Royaume du Maroc",empty,fr,ouais c'est,1,,
1330473688131579905,Sun Nov 22 11:30:20 +0000 2020,paris,empty,fr,vaccin stratégie d'auto-suffisance parait nécessaire mais…,2,💬,covid19
1330473729655238657,Sun Nov 22 11:30:30 +0000 2020,"Essonne, Ile-de-France",empty,fr,veux garder télétravail god,1,,
1330473729755910145,Sun Nov 22 11:30:30 +0000 2020,Saint-Quentin,empty,fr,reconfinement faire gestes barrières respectés travail,1,➡,covid19
1330473740237463552,Sun Nov 22 11:30:33 +0000 2020,France,empty,fr,prend cons,1,,traduisonsles
1330445588773613568,Sun Nov 22 09:38:41 +0000 2020,"Pau, Paris, L'Europe, Le Monde",empty,fr,limitant activités humaines mesures restriction liées favorisé l’animal l’aire marine protégée somone sud dakar faire réfléchir transformation monde cours,1,,covid19
1330473748898705409,Sun Nov 22 11:30:35 +0000 2020,France,empty,fr,oui quid,1,,macron
1330473784114094085,Sun Nov 22 11:30:43 +0000 2020,"Paris, France",empty,fr,février c’est parti 3éme vague,1,,
1325484013004468228,Sun Nov 08 17:03:09 +0000 2020,Algérie,empty,fr,j'en frères faut voir,1,😂,covid__19 covid_19 covid19 covid19france covid19fr covidiotas
1330473816582139910,Sun Nov 22 11:30:51 +0000 2020,"Paris, France",empty,fr,l'aime,1,😂😂😂😂,
